,word1,word2,similarity
304,король,принцесса,0.0849999999999999
305,богатство,репутация,0.131
306,опасность,угроза,0.969
307,бог,священник,0.215
308,мужчина,братство,0.1689999999999999
309,приятель,спутник,0.477
310,наставник,помощник,0.346
311,тело,желудок,0.092
312,язык,горло,0.1379999999999999
313,дом,ковер,0.0849999999999999
314,ум,навык,0.285
315,путешествие,завоевание,0.0689999999999999
316,бог,жертва,0.046
317,брат,человек,0.154
318,соперник,противник,0.908
319,смерть,бедствие,0.192
320,чудовище,демон,0.6849999999999999
321,день,утро,0.077
322,человек,победитель,0.046
323,друг,парень,0.1
324,песня,история,0.177
325,луч,солнце,0.354
326,коробка,лифт,0.177
327,масло,картофель,0.077
328,квартира,мебель,0.1689999999999999
329,озеро,болото,0.331
330,салат,уксус,0.131
331,облако,мгла,0.285
332,водитель,пилот,0.662
333,сахар,мед,0.2689999999999999
334,тело,плечо,0.154
335,идея,образ,0.5690000000000001
336,отец,брат,0.0689999999999999
337,луна,планета,0.462
338,бал,костюм,0.192
339,комната,кровать,0.115
340,цветок,куст,0.3
341,кость,колено,0.2689999999999999
342,рука,колено,0.046
343,низ,бок,0.046
344,кот,кролик,0.046
345,внимание,интерес,0.708
346,настрой,уверенность,0.469
347,право,правосудие,0.492
348,спор,соглашение,0.131
349,глубина,величина,0.315
350,носитель,новость,0.1
351,победитель,кандидат,0.192
352,юбилей,дата,0.662
353,гонорар,платеж,0.8
354,выход,проход,0.4539999999999999
355,человек,охранник,0.231
356,проход,коридор,0.8539999999999999
357,кровь,мозг,0.123
358,крыша,пол,0.023
359,дверь,пол,0.031
360,плечо,голова,0.054
361,платформа,вагон,0.262
362,богатство,слава,0.3229999999999999
363,печаль,стыд,0.2
364,руководство,управление,0.8690000000000001
365,общение,беседа,0.885
366,анатомия,биология,0.4379999999999999
367,колледж,профессия,0.262
368,книга,тема,0.2
369,книга,информация,0.5309999999999999
370,мальчик,партнер,0.1
371,небо,вселенная,0.377
372,население,народ,0.8619999999999999
373,колледж,класс,0.238
374,глава,мэр,0.708
375,раввин,священник,0.738
376,юрист,банкир,0.115
377,скрипка,инструмент,0.446
378,лагерь,домик,0.192
379,кастрюля,прибор,0.2
380,лен,ткань,0.346
381,висок,шампанское,0.231
382,девочка,ребенок,0.469
383,коттедж,домик,0.738
384,птица,курица,0.546
385,закат,вечер,0.546
386,взрослый,младенец,0.031
387,тело,позвоночник,0.338
388,тело,нерв,0.2
389,мужчина,муж,0.562
390,кость,шея,0.215
391,река,море,0.262
392,задача,работа,0.6920000000000001
393,клуб,общество,0.669
394,отражение,образ,0.631
395,принц,король,0.508
396,снег,погода,0.308
397,электорат,партия,0.208
398,мальчик,брат,0.254
399,корень,трава,0.292
400,бровь,глаз,0.223
401,деньги,жемчуг,0.308
402,палец,ладонь,0.315
403,автомобиль,мост,0.115
404,усилие,трудность,0.4379999999999999
405,факт,суть,0.6769999999999999
406,работа,управление,0.446
407,рак,болезнь,0.754
408,известие,газета,0.523
409,композитор,писатель,0.4539999999999999
410,актер,певец,0.562
411,ванная,кухня,0.208
412,дверь,кухня,0.123
413,ценность,вера,0.223
414,мудрость,ум,0.8230000000000001
415,невежество,ум,0.1689999999999999
416,счастие,удача,0.7769999999999999
417,идея,план,0.654
418,настроение,эмоция,0.738
419,логика,арифметика,0.4379999999999999
420,отрицание,признание,0.131
421,спор,критика,0.392
422,химия,теория,0.262
423,комфорт,безопасность,0.631
424,видение,восприятие,0.762
425,эпоха,десятилетие,0.431
426,биография,роман,0.292
427,дискуссия,спор,0.8690000000000001
428,код,символ,0.608
429,опасность,болезнь,0.5
430,авария,бедствие,0.615
431,путешествие,поездка,0.8310000000000001
432,действие,движение,0.708
433,сплетня,новость,0.485
434,отец,бог,0.492
435,действие,курс,0.308
436,жар,болезнь,0.631
437,авиация,полет,0.6769999999999999
438,игра,действие,0.462
439,дом,государство,0.2689999999999999
440,слово,литература,0.331
441,газета,информация,0.5539999999999999
442,коммуникация,телевидение,0.662
443,писатель,читатель,0.192
444,парень,товарищ,0.477
445,область,угол,0.192
446,стена,отделка,0.285
447,слово,страница,0.215
448,политик,президент,0.746
449,президент,мэр,0.392
450,мужчина,воин,0.5920000000000001
451,статья,журнал,0.392
452,завтрак,ужин,0.2
453,толпа,парад,0.477
454,проход,коридор,0.762
455,наставник,раввин,0.469
456,бедро,губа,0.077
457,книга,статья,0.392
458,комната,камера,0.508
459,дочь,ребенок,0.769
460,печень,легкий,0.215
461,класс,коридор,0.146
462,одежда,пальто,0.754
463,почка,орган,0.769
464,табак,сигарета,0.731
465,учащийся,преподаватель,0.1689999999999999
466,младенец,дочь,0.469
467,молоко,сок,0.185
468,квартира,гостиница,0.3229999999999999
469,конь,бык,0.131
470,горло,нос,0.292
471,кость,зуб,0.208
472,кость,локоть,0.154
473,доказательство,факт,0.662
474,назначение,обязательство,0.392
475,юбилей,год,0.2689999999999999
476,слово,ключ,0.1
477,автор,создатель,0.923
478,письмо,абзац,0.162
479,страница,абзац,0.2
480,мальчик,солдат,0.123
481,парень,девушка,0.031
482,кровать,стул,0.123
483,одежда,пиджак,0.4
484,ружье,нож,0.123
485,бутылка,контейнер,0.231
486,мясо,хлеб,0.131
487,рука,кость,0.162
488,шея,позвоночник,0.262
489,яблоко,лимон,0.131
490,мука,горе,0.2769999999999999
491,задание,задача,0.885
492,ночь,рассвет,0.108
493,ужин,суп,0.2689999999999999
494,снег,шторм,0.215
495,собака,лошадь,0.062
496,рука,шея,0.062
497,мяч,перчатка,0.1
498,гонорар,зарплата,0.877
499,нерв,мозг,0.285
500,зверь,животное,0.8380000000000001
501,девочка,дева,0.5770000000000001
502,ребенок,мальчик,0.5379999999999999
503,алкоголь,вино,0.6459999999999999
504,нос,рот,0.123
505,улица,автомобиль,0.062
506,звонок,дверь,0.131
507,коробка,шляпа,0.0689999999999999
508,мнение,впечатление,0.523
509,злость,настроение,0.362
510,красота,возраст,0.285
511,книга,тема,0.215
512,подруга,мать,0.238
513,витамин,железо,0.2689999999999999
514,автомобиль,завод,0.177
515,пакт,условие,0.346
516,глава,выбор,0.0849999999999999
517,арифметика,ритм,0.023
518,победитель,присутствие,0.046
519,вера,цветок,0.023
520,победитель,гол,0.4
521,трюк,размер,0.023
522,выбор,вена,0.015
523,тюрьма,выбор,0.062
524,состояние,мальчик,0.0849999999999999
525,братство,дверь,0.008
526,задача,женщина,0.046
527,присутствие,дверь,0.092
528,мышь,управление,0.385
529,спиртное,век,0.0
530,задача,пустяк,0.046
531,остров,задача,0.015
532,ночь,глава,0.023
533,диета,яблоко,0.238
534,глава,конец,0.1
535,курс,желудок,0.0
536,дыра,жена,0.015
537,ученик,президент,0.038
538,ванна,жена,0.031
539,формула,журнал,0.008
540,женщина,мех,0.046
541,яблоко,солнце,0.015
542,ружье,рассвет,0.008
543,спиртное,группа,0.023
544,желудок,вена,0.038
545,ружье,мех,0.054
546,рис,мальчик,0.008
547,народ,ружье,0.008
548,край,конец,0.754
549,принцесса,остров,0.0
550,контейнер,мышь,0.015
551,платформа,контейнер,0.054
552,народ,шар,0.008
553,доллар,народ,0.023
554,ванна,шар,0.015
555,желудок,спальня,0.0
556,велосипед,спальня,0.0
557,бревно,ванна,0.0
558,идти,приходить,0.6459999999999999
559,брать,красть,0.2689999999999999
560,слушать,слышать,0.7
561,думать,обосновывать,0.5
562,случаться,происходить,0.946
563,пропадать,исчезать,0.931
564,умножать,делить,0.046
565,просить,умолять,0.8150000000000001
566,начинать,происходить,0.408
567,защищать,отстаивать,0.885
568,убивать,уничтожать,0.792
569,создавать,делать,0.8310000000000001
570,принимать,отвергать,0.0689999999999999
571,игнорировать,избегать,0.7769999999999999
572,нести,приносить,0.662
573,покидать,входить,0.0689999999999999
574,выбирать,избирать,0.8539999999999999
575,проигрывать,проваливать,0.392
576,достигать,завершать,0.662
577,делать,строить,0.638
578,слушать,подчиняться,0.5
579,информировать,сообщать,0.946
580,получать,давать,0.008
581,брать,получать,0.408
582,советовать,рекомендовать,0.946
583,имитировать,изображать,0.754
584,побеждать,преуспевать,0.585
585,думать,решать,0.608
586,приветствовать,встречать,0.7150000000000001
587,соглашаться,спорить,0.015
588,наслаждаться,развлекаться,0.669
589,разрушать,создавать,0.0
590,сохранять,защищать,0.6849999999999999
591,понимать,знать,0.6769999999999999
592,брать,получать,0.408
593,принимать,признавать,0.708
594,решать,выбирать,0.6769999999999999
595,принимать,верить,0.254
596,хранить,владеть,0.5309999999999999
597,преуспевать,проваливать,0.0
598,тратить,копить,0.0
599,покидать,идти,0.2
600,приходить,посещать,0.7849999999999999
601,знать,верить,0.2689999999999999
602,собираться,встречаться,0.708
603,добывать,зарабатывать,0.662
604,забывать,игнорировать,0.546
605,умножать,складывать,0.292
606,прибывать,покидать,0.0
607,преуспевать,пытаться,0.177
608,принимать,отвергать,0.0
609,прибывать,приходить,0.8079999999999999
610,посылать,получать,0.015
611,выигрывать,доминировать,0.738
612,складывать,делить,0.015
613,убивать,душить,0.708
614,приобретать,получать,0.8079999999999999
615,участвовать,присоединяться,0.6459999999999999
616,покидать,оставаться,0.008
617,идти,входить,0.415
618,брать,нести,0.1
619,забывать,узнавать,0.0
620,назначать,избирать,0.285
621,просить,молиться,0.546
622,идти,посылать,0.108
623,брать,доставлять,0.115
624,говорить,слышать,0.008
625,анализировать,оценивать,0.792
626,аргументировать,обосновывать,0.877
627,терять,сохранять,0.0
628,сравнивать,анализировать,0.5379999999999999
629,разрушать,организовывать,0.0
630,идти,позволять,0.008
631,брать,завладевать,0.6849999999999999
632,узнавать,слушать,0.162
633,разрушать,строить,0.0
634,создавать,строить,0.6920000000000001
635,воровать,покупать,0.0
636,убивать,вешать,0.3
637,забывать,знать,0.0
638,создавать,представлять,0.015
639,действовать,происходить,0.4
640,побеждать,завершать,0.046
641,соглашаться,отказывать,0.0
642,заслуживать,зарабатывать,0.446
643,получать,назначать,0.023
644,обнаруживать,находить,0.885
645,появляться,посещать,0.477
646,знать,понимать,0.346
647,притворяться,воображать,0.177
648,удовлетворять,угождать,0.6769999999999999
649,побеждать,доминировать,0.523
650,слушаться,подчиняться,0.6849999999999999
651,сотрудничать,участвовать,0.369
652,достигать,пытаться,0.185
653,начинать,прекращать,0.0
654,высказываться,участвовать,0.185
655,приходить,приносить,0.023
656,провозглашать,объявлять,0.7230000000000001
657,читать,понимать,0.031
658,забирать,оставлять,0.008
659,объявлять,провозглашать,0.8460000000000001
660,приобретать,получать,0.615
661,завершать,решать,0.1379999999999999
662,угождать,умолять,0.077
663,аргументировать,подтверждать,0.546
664,просить,умолять,0.7849999999999999
665,находить,исчезать,0.0
666,осматривать,изучать,0.5309999999999999
667,подтверждать,обосновывать,0.5379999999999999
668,предполагать,предсказывать,0.662
669,изучать,оценивать,0.315
670,аргументировать,обосновывать,0.877
671,делать,становиться,0.354
672,открывать,происходить,0.254
673,достигать,преуспевать,0.738
674,давать,вкладывать,0.546
675,понимать,слушать,0.4379999999999999
676,расширяться,расти,0.8079999999999999
677,занимать,продавать,0.162
678,хранить,защищать,0.615
679,объяснять,доказывать,0.8230000000000001
680,прощать,забывать,0.5539999999999999
681,понимать,прощать,0.5690000000000001
682,напоминать,забывать,0.2769999999999999
683,достигать,оставаться,0.308
684,осознавать,обнаруживать,0.515
685,требовать,запрашивать,0.615
686,игнорировать,обращаться,0.154
687,думать,спрашивать,0.331
688,отвергать,избегать,0.585
689,спорить,убеждать,0.731
690,добиваться,убеждать,0.523
691,принимать,прощать,0.508
692,делать,прекращать,0.238
693,обсуждать,объяснять,0.5770000000000001
694,изучать,обнаруживать,0.6
695,жаловаться,ругаться,0.354
696,отодвигать,отвергать,0.446
697,держать,занимать,0.331
698,умолять,просить,0.8079999999999999
699,устраивать,организовывать,0.762
700,говорить,признавать,0.423
701,давать,занимать,0.631
702,убивать,защищать,0.154
703,рожать,носить,0.369
704,дышать,задыхаться,0.262
705,признавать,уведомлять,0.354
706,становиться,казаться,0.477
707,притворяться,казаться,0.492
708,завершать,становиться,0.392
709,размышлять,думать,0.915
710,определять,предсказывать,0.5309999999999999
711,угождать,развлекать,0.546
712,оставаться,сохранять,0.308
713,притворяться,изображать,0.6
714,забывать,помнить,0.008
715,хотеть,выбирать,0.115
716,терять,получать,0.008
717,пытаться,думать,0.038
718,становиться,казаться,0.108
719,покидать,игнорировать,0.123
720,принимать,рекомендовать,0.046
721,держать,давать,0.031
722,позволять,разрешать,0.938
723,приносить,посылать,0.062
724,приобретать,находить,0.515
725,покидать,появляться,0.015
726,создавать,разрушать,0.0
727,начинать,идти,0.046
728,приобретать,покупать,0.8460000000000001
729,заменять,восстанавливать,0.238
730,соединять,добавлять,0.462
731,объединяться,жениться,0.431
732,принимать,доставлять,0.008
733,вкладывать,соединять,0.192
734,класть,вешать,0.1
735,продаваться,продавать,0.423
736,общаться,молиться,0.238
737,давать,красть,0.0
738,добавлять,строить,0.077
739,приносить,восстанавливать,0.023
740,понимать,удовлетворять,0.177
741,представлять,решать,0.038
742,организовывать,становиться,0.1379999999999999
743,давать,знать,0.046
744,говорить,подтверждать,0.292
745,сотрудничать,объединяться,0.638
746,устраивать,нуждаться,0.023
747,занимать,хотеть,0.038
748,изучать,заниматься,0.346
749,приносить,жаловаться,0.008
750,изображать,уведомлять,0.054
751,напоминать,продавать,0.015
752,объединяться,приобретать,0.2
753,посылать,посещать,0.0
754,собираться,посещать,0.062
755,посещать,прибывать,0.546
